no_id,profundidade,lb_confiavel,cg_convergiu,motivo_conv,custo_lp,melhor_lp_valido,custo_mip,slack_sum_final,solucao_inteira,abriu_filhos,z_inc,z_li,n_colunas_pool
0,0,True,True,convergiu_sem_coluna_negativa,74182.0,74182.0,74182.0,0.0,True,False,74182.0,,13
