-1;0;6.403124;-9999993.596876;[0 9 10];2025-11-10 13:57:49
-1;1;3.201562;-9999996.798438;[0 9 10];2025-11-10 13:57:51
0;0;3.046309;-9999993.752129;[0 1 10];2025-11-10 13:58:21
0;1;3.252583;-9999996.747417;[0 9 1 10];2025-11-10 13:58:24
1;0;3.600000;-9999993.147417;[0 2 10];2025-11-10 13:58:54
1;1;4.871962;-9999995.077017;[0 9 2 10];2025-11-10 13:58:58
2;0;6.937630;-9999991.340949;[0 3 9 10];2025-11-10 13:59:28
2;1;4.971246;-9999994.977733;[0 2 3 9 10];2025-11-10 13:59:32
3;0;6.322375;-9999990.325758;[0 4 2 10];2025-11-10 14:00:02
3;1;5.511968;-9999994.337727;[0 9 4 2 10];2025-11-10 14:00:04
4;0;11.663835;-9999990.096275;[0 5 4 3 1 10];2025-11-10 14:00:34
4;1;4.486946;-9999990.001086;[0 3 1 5 10];2025-11-10 14:00:37
5;0;9.759488;-9999997.100963;[0 1 3 4 6 10];2025-11-10 14:01:07
5;1;4.879744;-10000001.980708;[0 1 3 4 6 10];2025-11-10 14:01:24
6;0;10.127209;-9999987.861539;[0 2 6 5 7 1 10];2025-11-10 14:01:54
6;1;4.311498;-9999991.696629;[0 7 5 6 2 10];2025-11-10 14:02:09
7;0;10.679722;-39999943.933751;[0 7 1 3 4 10];2025-11-10 14:02:39
7;1;5.339861;-39999949.273612;[0 4 3 1 7 10];2025-11-10 14:02:43
8;0;12.332171;-9999994.569926;[0 5 8 1 4 10];2025-11-10 14:03:13
8;1;6.210998;-10000004.185175;[0 1 4 8 10];2025-11-10 14:03:21
9;0;16.008677;-9999979.836534;[0 6 4 3 9 1 7 8 10];2025-11-10 14:03:51
9;1;5.849878;-8749986.483908;[0 6 8 7 9 3 10];2025-11-10 14:04:06
10;0;14.612305;-9.318108;[0 6 5 8 7 1 3 4 2 10];2025-11-10 14:04:36
10;1;6.220095;-7.246056;[0 3 1 7 8 6 2 10];2025-11-10 14:05:00
11;0;15.057876;-8.774514;[0 5 8 7 1 9 3 4 10];2025-11-10 14:05:03
11;1;5.482361;-8.049217;[0 5 7 9 10];2025-11-10 14:05:07
12;0;12.184921;-9.584860;[0 6 5 8 1 9 3 10];2025-11-10 14:05:09
12;1;4.228921;-7.627043;[0 8 5 6 2 10];2025-11-10 14:05:13
13;0;13.829385;-1.692151;[0 1 9 3 4 2 5 6 10];2025-11-10 14:05:13
13;1;6.794690;-2.453104;[0 2 6 8 7 9 1 10];2025-11-10 14:05:24
14;0;11.897312;-1.027552;[0 4 2 6 5 8 7 10];2025-11-10 14:05:24
