no_id,profundidade,lb_confiavel,cg_convergiu,motivo_conv,custo_lp,melhor_lp_valido,custo_mip,slack_sum_final,solucao_inteira,abriu_filhos,z_inc,z_li,n_colunas_pool
0,0,False,False,TIME_MAX,636.8142138020557,636.9890237785156,746.6,0.0,True,False,746.6,,1211
