no_id,profundidade,lb_confiavel,cg_convergiu,motivo_conv,custo_lp,melhor_lp_valido,custo_mip,slack_sum_final,solucao_inteira,abriu_filhos,z_inc,z_li,n_colunas_pool
0,0,False,False,fo_target_int_atingido,191.3,201.37777777777782,191.3,0.0,True,False,191.3,,462
