tam50_cap200_tabu0_inst3_cons10;instancias/c104.txt;3;0;10;50;52;5;200;0;PD;0.0;3640.2856;-1;-1;;;0;0;False;0;SEM_SEQUENCIA_EXATO;SEM_SEQUENCIA_BP;2026-04-29 00:05:02
tam50_cap200_tabu0_inst3_cons10;instancias/c104.txt;3;0;10;50;52;5;200;0;PD;0.0;25429.829;-1;-1;;;0;0;False;0;SEM_SEQUENCIA_EXATO;SEM_SEQUENCIA_BP;2026-04-29 07:42:01
tam25_cap200_tabu0_inst0_cons10;instancias/c101N.txt;0;0;10;25;27;3;200;0;PD;0.2908;171.4194;191.3;191.3;0.0;1;1;543;False;0;"V0: [0,13,17,18,19,15,16,14,12,26] ; V1: [0,20,24,25,23,22,21,26] ; V2: [0,5,3,7,8,10,11,9,6,4,2,1,26]";SEM_SEQUENCIA_BP;2026-04-30 00:41:46
tam25_cap200_tabu0_inst1_cons10;instancias/c102.txt;1;0;10;25;27;3;200;0;PD;32.7882;867.2802;190.3;190.3;0.0;1;1;1049;False;0;"V0: [0,13,17,18,19,15,16,14,12,26] ; V1: [0,20,24,25,23,22,21,26] ; V2: [0,7,8,10,11,9,6,4,2,1,3,5,26]";SEM_SEQUENCIA_BP;2026-04-30 00:56:46
tam25_cap200_tabu0_inst0_cons10;instancias/c101N.txt;0;0;10;25;27;3;200;0;PD;0.0;418.8342;-1;191.3;;;1;543;False;0;SEM_SEQUENCIA_EXATO;SEM_SEQUENCIA_BP;2026-04-30 01:20:41
tam25_cap200_tabu0_inst1_cons10;instancias/c102.txt;1;0;10;25;27;3;200;0;PD;0.0;1900.3483;-1;190.3;;;1;1049;False;0;SEM_SEQUENCIA_EXATO;SEM_SEQUENCIA_BP;2026-04-30 01:52:22
tam25_cap200_tabu0_inst2_cons10;instancias/c103.txt;2;0;10;25;27;3;200;0;PD;0.0;871.3646;-1;190.3;;;1;970;False;0;SEM_SEQUENCIA_EXATO;SEM_SEQUENCIA_BP;2026-04-30 02:06:53
tam25_cap200_tabu0_inst3_cons10;instancias/c104.txt;3;0;10;25;27;3;200;0;PD;0.0;874.0856;-1;186.9;;;1;860;False;0;SEM_SEQUENCIA_EXATO;SEM_SEQUENCIA_BP;2026-04-30 02:21:27
tam25_cap200_tabu0_inst4_cons10;instancias/c105.txt;4;0;10;25;27;3;200;0;PD;0.0;188.1807;-1;191.3;;;1;748;False;0;SEM_SEQUENCIA_EXATO;SEM_SEQUENCIA_BP;2026-04-30 02:24:36
tam25_cap200_tabu0_inst5_cons10;instancias/c106.txt;5;0;10;25;27;3;200;0;PD;0.0;90.7765;-1;191.3;;;1;495;False;0;SEM_SEQUENCIA_EXATO;SEM_SEQUENCIA_BP;2026-04-30 02:26:06
tam25_cap200_tabu0_inst6_cons10;instancias/c107.txt;6;0;10;25;27;3;200;0;PD;0.0;278.0826;-1;191.3;;;1;1100;False;0;SEM_SEQUENCIA_EXATO;SEM_SEQUENCIA_BP;2026-04-30 02:30:45
tam25_cap200_tabu0_inst7_cons10;instancias/c108.txt;7;0;10;25;27;3;200;0;PD;0.0;554.5808;-1;191.3;;;1;978;False;0;SEM_SEQUENCIA_EXATO;SEM_SEQUENCIA_BP;2026-04-30 02:39:59
