-1;0;5.099020;-9999994.900980;[0 10 11];2025-11-24 06:51:20
-1;1;2.549510;-9999997.450490;[0 10 11];2025-11-24 06:51:20
0;0;3.046309;-9999994.404181;[0 1 11];2025-11-24 06:51:21
0;1;2.814150;-9999997.185850;[0 1 10 11];2025-11-24 06:51:21
1;0;3.600000;-9999993.585850;[0 2 11];2025-11-24 06:51:21
1;1;4.580454;-9999995.419546;[0 2 1 10 11];2025-11-24 06:51:21
2;0;4.472136;-9999990.947410;[0 3 11];2025-11-24 06:51:21
2;1;5.352958;-9999994.382402;[0 2 3 10 11];2025-11-24 06:51:22
3;0;9.301551;-9999990.930608;[0 1 3 4 2 11];2025-11-24 06:51:22
3;1;4.279221;-9999992.906629;[0 2 4 3 11];2025-11-24 06:51:22
4;0;8.973891;-9999990.797860;[0 3 1 5 11];2025-11-24 06:51:22
4;1;3.402478;-9999992.550460;[0 1 5 11];2025-11-24 06:51:22
5;0;4.179587;-9999988.727042;[0 5 6 11];2025-11-24 06:51:23
5;1;3.151703;-9999991.521231;[0 2 5 6 11];2025-11-24 06:51:23
6;0;8.086829;-9999989.121750;[0 5 7 10 11];2025-11-24 06:51:23
6;1;4.184123;-9999992.241251;[0 2 5 7 11];2025-11-24 06:51:23
7;0;11.737988;-19999973.037091;[0 4 3 1 7 6 11];2025-11-24 06:51:23
7;1;4.487028;-19999976.346100;[0 3 1 7 6 11];2025-11-24 06:51:23
8;0;11.336986;-9999987.173376;[0 3 1 10 7 8 5 11];2025-11-24 06:51:24
8;1;4.820003;-9999990.831863;[0 3 1 7 8 11];2025-11-24 06:51:24
9;0;14.737846;-9999986.356578;[0 4 9 10 7 8 6 11];2025-11-24 06:51:24
9;1;6.130688;-9999986.947428;[0 4 9 7 11];2025-11-24 06:51:24
10;0;14.080986;-39999923.574881;[0 3 9 1 8 2 11];2025-11-24 06:51:24
10;1;5.585677;-36666599.728756;[0 3 9 8 11];2025-11-24 06:51:24
11;0;13.859101;-6428565.933625;[0 1 10 9 3 4 6 11];2025-11-24 06:51:25
11;1;3.519836;-2857144.527621;[0 1 9 3 11];2025-11-24 06:51:25
