-1;0;6.403124;-9999993.596876;[0 9 10];2025-11-13 15:36:02
-1;1;3.201562;-9999996.798438;[0 9 10];2025-11-13 15:36:02
0;0;3.046309;-9999993.752129;[0 1 10];2025-11-13 15:36:02
0;1;3.252583;-9999996.747417;[0 1 9 10];2025-11-13 15:36:02
1;0;3.600000;-9999993.147417;[0 2 10];2025-11-13 15:36:02
1;1;4.871962;-9999995.077017;[0 2 9 10];2025-11-13 15:36:02
2;0;6.937630;-9999991.340949;[0 3 9 10];2025-11-13 15:36:02
2;1;4.971246;-9999994.977733;[0 2 3 9 10];2025-11-13 15:36:02
3;0;6.322375;-9999990.325758;[0 2 4 10];2025-11-13 15:36:03
3;1;5.511968;-9999994.337727;[0 2 4 9 10];2025-11-13 15:36:03
4;0;11.663835;-9999990.096275;[0 1 3 4 5 10];2025-11-13 15:36:03
4;1;4.342329;-9999987.640115;[0 4 5 10];2025-11-13 15:36:03
5;0;9.759488;-9999992.474212;[0 1 3 4 6 10];2025-11-13 15:36:03
5;1;4.879744;-9999997.353956;[0 1 3 4 6 10];2025-11-13 15:36:03
6;0;6.300907;-9999988.036820;[0 6 5 7 10];2025-11-13 15:36:03
6;1;4.311498;-9999991.696629;[0 2 6 5 7 10];2025-11-13 15:36:03
7;0;12.403938;-10000012.064559;[0 4 3 1 7 8 10];2025-11-13 15:36:03
7;1;4.820003;-10000011.336710;[0 3 1 7 8 10];2025-11-13 15:36:03
8;0;8.457842;-39999944.118561;[0 8 5 6 2 10];2025-11-13 15:36:03
8;1;4.228921;-39999948.347482;[0 8 5 6 2 10];2025-11-13 15:36:03
9;0;12.350425;-8749988.020234;[0 6 5 8 7 1 9 3 10];2025-11-13 15:36:04
9;1;5.633646;-4999992.979657;[0 1 9 7 8 6 10];2025-11-13 15:36:04
10;0;13.878630;-5.227849;[0 3 4 2 5 8 7 10];2025-11-13 15:36:04
10;1;5.989615;-4.608202;[0 2 4 3 7 10];2025-11-13 15:36:04
11;0;13.146776;-3.651879;[0 1 7 8 5 2 4 10];2025-11-13 15:36:04
11;1;5.633162;-3.276478;[0 2 4 1 7 10];2025-11-13 15:36:04
12;0;13.233449;-0.454266;[0 4 3 1 7 8 5 10];2025-11-13 15:36:04
12;1;5.834082;-1.136853;[0 4 1 7 8 10];2025-11-13 15:36:04
13;0;11.125979;-1.449674;[0 1 9 3 4 2 10];2025-11-13 15:36:04
13;1;3.989588;-1.005850;[0 1 3 4 10];2025-11-13 15:36:04
14;0;11.897312;-0.962991;[0 4 2 6 5 8 7 10];2025-11-13 15:36:04
14;1;5.744708;-1.436652;[0 4 2 6 8 7 10];2025-11-13 15:36:04
15;0;14.555824;-0.315508;[0 2 4 3 1 7 8 5 10];2025-11-13 15:36:05
