-1;0;5.249762;-9999994.750238;[0 8 9];2025-11-24 05:37:50
-1;1;2.624881;-9999997.375119;[0 8 9];2025-11-24 05:37:50
0;0;3.046309;-9999994.328810;[0 1 9];2025-11-24 05:37:50
0;1;3.652783;-9999996.347217;[0 1 8 9];2025-11-24 05:37:50
1;0;3.600000;-9999992.747217;[0 2 9];2025-11-24 05:37:50
1;1;4.015909;-9999994.956188;[0 2 8 9];2025-11-24 05:37:50
2;0;8.220107;-9999991.173419;[0 1 3 2 9];2025-11-24 05:37:50
2;1;4.110053;-9999995.283473;[0 1 3 2 9];2025-11-24 05:37:50
3;0;6.322375;-9999988.333719;[0 2 4 9];2025-11-24 05:37:50
3;1;3.161187;-9999991.494907;[0 2 4 9];2025-11-24 05:37:50
4;0;6.079273;-9999988.040515;[0 5 8 9];2025-11-24 05:37:50
4;1;2.061553;-9999989.433354;[0 5 9];2025-11-24 05:37:50
5;0;6.135754;-9999987.984034;[0 6 5 8 9];2025-11-24 05:37:50
5;1;5.052875;-9999989.424290;[0 2 6 8 1 9];2025-11-24 05:37:50
6;0;6.852849;-9999985.826683;[0 6 5 8 7 9];2025-11-24 05:37:50
6;1;5.047617;-9999988.701740;[0 3 7 8 6 9];2025-11-24 05:37:50
7;0;10.967234;-9999986.645454;[0 1 4 6 5 9];2025-11-24 05:37:50
7;1;3.621702;-6666659.567261;[0 1 4 9];2025-11-24 05:37:50
8;0;10.920726;-9999986.756621;[0 3 4 5 9];2025-11-24 05:37:50
8;1;3.957895;-4999991.682890;[0 3 1 7 9];2025-11-24 05:37:50
9;0;12.975502;-8888869.908508;[0 1 7 8 2 4 9];2025-11-24 05:37:50
9;1;3.735535;-2222216.141278;[0 8 7 1 9];2025-11-24 05:37:50
10;0;12.273277;-13999963.848399;[0 2 6 5 7 3 9];2025-11-24 05:37:50
10;1;5.636638;-10999971.640221;[0 2 6 7 3 9];2025-11-24 05:37:50
11;0;10.679151;-1428572.744071;[0 1 7 8 5 6 2 9];2025-11-24 05:37:50
11;1;4.383521;-0.528921;[0 2 6 8 7 9];2025-11-24 05:37:50
12;0;12.960253;-1538463.710577;[0 7 1 3 4 2 6 9];2025-11-24 05:37:50
12;1;3.640265;-769230.867072;[0 4 2 6 9];2025-11-24 05:37:50
13;0;13.560808;-1428572.353699;[0 2 4 3 1 8 9];2025-11-24 05:37:50
13;1;5.089296;-714285.248058;[0 4 8 9];2025-11-24 05:37:50
14;0;11.357920;-666665.507171;[0 4 5 8 7 9];2025-11-24 05:37:50
15;0;12.882034;-270270.879681;[0 4 3 1 7 8 6 9];2025-11-24 05:37:50
16;0;11.345370;-526314.241621;[0 4 2 6 5 7 9];2025-11-24 05:37:50
-1;0;5.249762;-9999994.750238;[0 8 9];2025-11-24 06:02:40
-1;1;2.624881;-9999997.375119;[0 8 9];2025-11-24 06:02:40
0;0;3.046309;-9999994.328810;[0 1 9];2025-11-24 06:02:40
0;1;3.652783;-9999996.347217;[0 1 8 9];2025-11-24 06:02:40
1;0;3.600000;-9999992.747217;[0 2 9];2025-11-24 06:02:40
1;1;4.015909;-9999994.956188;[0 2 8 9];2025-11-24 06:02:40
2;0;8.220107;-9999991.173419;[0 1 3 2 9];2025-11-24 06:02:40
2;1;4.110053;-9999995.283473;[0 1 3 2 9];2025-11-24 06:02:40
3;0;6.322375;-9999988.333719;[0 2 4 9];2025-11-24 06:02:40
3;1;3.161187;-9999991.494907;[0 2 4 9];2025-11-24 06:02:40
4;0;6.079273;-9999988.040515;[0 5 8 9];2025-11-24 06:02:40
4;1;2.061553;-9999989.433354;[0 5 9];2025-11-24 06:02:40
5;0;6.135754;-9999987.984034;[0 6 5 8 9];2025-11-24 06:02:40
5;1;5.052875;-9999989.424290;[0 2 6 8 1 9];2025-11-24 06:02:40
6;0;6.852849;-9999985.826683;[0 6 5 8 7 9];2025-11-24 06:02:40
6;1;5.047617;-9999988.701740;[0 3 7 8 6 9];2025-11-24 06:02:40
7;0;10.967234;-9999986.645454;[0 1 4 6 5 9];2025-11-24 06:02:40
7;1;3.621702;-6666659.567261;[0 1 4 9];2025-11-24 06:02:40
8;0;10.920726;-9999986.756621;[0 3 4 5 9];2025-11-24 06:02:40
8;1;3.957895;-4999991.682890;[0 3 1 7 9];2025-11-24 06:02:40
9;0;12.975502;-8888869.908508;[0 1 7 8 2 4 9];2025-11-24 06:02:40
9;1;3.735535;-2222216.141278;[0 8 7 1 9];2025-11-24 06:02:40
10;0;12.273277;-13999963.848399;[0 2 6 5 7 3 9];2025-11-24 06:02:40
10;1;5.636638;-10999971.640221;[0 2 6 7 3 9];2025-11-24 06:02:40
11;0;10.679151;-1428572.744071;[0 1 7 8 5 6 2 9];2025-11-24 06:02:40
11;1;4.383521;-0.528921;[0 2 6 8 7 9];2025-11-24 06:02:40
12;0;12.960253;-1538463.710577;[0 7 1 3 4 2 6 9];2025-11-24 06:02:40
12;1;3.640265;-769230.867072;[0 4 2 6 9];2025-11-24 06:02:40
13;0;13.560808;-1428572.353699;[0 2 4 3 1 8 9];2025-11-24 06:02:40
