-1;0;5.830952;-9999994.169048;[0 16 17];2025-12-03 18:22:20
-1;1;2.915476;-9999997.084524;[0 16 17];2025-12-03 18:22:27
0;0;3.046309;-9999994.038215;[0 1 17];2025-12-03 18:22:54
0;1;4.341814;-9999995.658186;[0 1 16 17];2025-12-03 18:23:01
1;0;3.600000;-9999992.058186;[0 2 17];2025-12-03 18:23:28
1;1;3.616706;-9999994.956956;[0 2 16 17];2025-12-03 18:23:35
2;0;5.215245;-9999991.168050;[0 1 3 17];2025-12-03 18:24:02
2;1;4.110053;-9999994.594442;[0 1 3 2 17];2025-12-03 18:24:10
3;0;7.979177;-9999988.404118;[0 1 3 4 17];2025-12-03 18:24:37
3;1;6.467482;-9999993.532518;[0 1 3 4 2 16 17];2025-12-03 18:24:44
4;0;6.095063;-9999990.352932;[0 5 16 17];2025-12-03 18:25:11
4;1;6.058815;-9999994.499233;[0 1 3 2 16 5 17];2025-12-03 18:25:19
5;0;12.519782;-9999992.883977;[0 1 4 2 16 5 6 17];2025-12-03 18:25:45
5;1;6.259891;-9999999.143868;[0 1 4 2 16 5 6 17];2025-12-03 18:25:53
6;0;11.894866;-9999989.768373;[0 6 16 5 7 1 3 17];2025-12-03 18:26:20
6;1;7.329399;-9999997.097772;[0 4 3 1 7 5 16 6 17];2025-12-03 18:26:28
7;0;8.135077;-9999991.042290;[0 1 8 5 17];2025-12-03 18:26:55
7;1;6.533972;-9999997.576262;[0 4 3 1 8 5 17];2025-12-03 18:27:02
8;0;7.845691;-19999977.100226;[0 8 16 6 17];2025-12-03 18:27:29
8;1;6.035215;-19999982.319525;[0 3 1 8 16 6 17];2025-12-03 18:27:36
9;0;13.997275;-9999987.587124;[0 1 9 7 8 5 6 2 17];2025-12-03 18:28:03
9;1;6.998638;-9999994.585761;[0 1 9 7 8 5 6 2 17];2025-12-03 18:28:11
10;0;13.727343;-20000026.524383;[0 6 5 2 4 3 9 17];2025-12-03 18:28:37
10;1;6.863672;-20000033.388055;[0 6 5 2 4 3 9 17];2025-12-03 18:28:45
11;0;13.812254;-33333296.089213;[0 3 9 7 8 16 17];2025-12-03 18:29:12
11;1;7.607357;-33333302.995340;[0 3 9 7 8 16 2 17];2025-12-03 18:29:19
